keys size 881233
values size 881233
counts size 881233
Initial Setup: 24952 ms
starting
2148. |$* [24 2a ] | 997 | 312 ms | 315 ms | shortlist: 298
2149. |uq [75 71 ] | 996 | 299 ms | 302 ms | shortlist: 2932
2150. |bC [62 43 ] | 994 | 320 ms | 323 ms | shortlist: 3028
2151. |AZ [41 5a ] | 993 | 322 ms | 325 ms | shortlist: 1273
2152. |Sd [53 64 ] | 993 | 313 ms | 315 ms | shortlist: 1163
2153. |OZ [4f 5a ] | 990 | 315 ms | 317 ms | shortlist: 999
2154. |xl [78 6c ] | 989 | 316 ms | 319 ms | shortlist: 2600
2155. |tA [74 41 ] | 988 | 317 ms | 323 ms | shortlist: 11383
2156. ||/ [7c 2f ] | 986 | 326 ms | 328 ms | shortlist: 227
2157. |IZ [49 5a ] | 982 | 300 ms | 303 ms | shortlist: 2555
2158. |-. [2d 2e ] | 981 | 314 ms | 316 ms | shortlist: 426
2159. |sG [73 47 ] | 980 | 300 ms | 304 ms | shortlist: 4988
2160. |cA [63 41 ] | 979 | 319 ms | 323 ms | shortlist: 4828
2161. |jj [6a 6a ] | 979 | 320 ms | 323 ms | shortlist: 973
2162. |Pc [50 63 ] | 979 | 311 ms | 313 ms | shortlist: 1102
2163. |XG [58 47 ] | 978 | 314 ms | 316 ms | shortlist: 1103
2164. |JU [4a 55 ] | 977 | 315 ms | 317 ms | shortlist: 1307
2165. |/| [2f 7c ] | 976 | 311 ms | 313 ms | shortlist: 152
2166. |,| [2c 7c ] | 973 | 296 ms | 299 ms | shortlist: 899
2167. |xB [78 42 ] | 973 | 296 ms | 299 ms | shortlist: 2050
2168. |Dp [44 70 ] | 972 | 319 ms | 321 ms | shortlist: 895
2169. |Vn [56 6e ] | 971 | 316 ms | 318 ms | shortlist: 446
2170. |kV [6b 56 ] | 966 | 312 ms | 313 ms | shortlist: 893
2171. |Yi [59 69 ] | 965 | 321 ms | 324 ms | shortlist: 2043
2172. |)[ [29 5b ] | 960 | 387 ms | 390 ms | shortlist: 106
2173. |xA [78 41 ] | 956 | 355 ms | 359 ms | shortlist: 1923
2174. |`{ [60 7b ] | 955 | 355 ms | 357 ms | shortlist: 57
2175. |cP [63 50 ] | 953 | 329 ms | 333 ms | shortlist: 4406
2176. |yN [79 4e ] | 953 | 340 ms | 344 ms | shortlist: 5429
2177. |uG [75 47 ] | 951 | 321 ms | 324 ms | shortlist: 2160
2178. |ZB [5a 42 ] | 951 | 309 ms | 311 ms | shortlist: 537
2179. |Ng [4e 67 ] | 943 | 303 ms | 305 ms | shortlist: 1958
2180. |hC [68 43 ] | 943 | 319 ms | 322 ms | shortlist: 5010
2181. |kN [6b 4e ] | 941 | 313 ms | 315 ms | shortlist: 2347
2182. |KZ [4b 5a ] | 941 | 308 ms | 310 ms | shortlist: 171
2183. |pP [70 50 ] | 941 | 305 ms | 308 ms | shortlist: 3978
2184. |rL [72 4c ] | 939 | 313 ms | 317 ms | shortlist: 6465
2185. |nK [6e 4b ] | 938 | 316 ms | 319 ms | shortlist: 3214
2186. |mE [6d 45 ] | 936 | 315 ms | 317 ms | shortlist: 3023
2187. |KW [4b 57 ] | 936 | 317 ms | 319 ms | shortlist: 624
2188. |lC [6c 43 ] | 935 | 313 ms | 318 ms | shortlist: 9647
2189. |tV [74 56 ] | 934 | 319 ms | 323 ms | shortlist: 6312
2190. |tD [74 44 ] | 932 | 319 ms | 325 ms | shortlist: 10671
2191. |-| [2d 7c ] | 929 | 321 ms | 324 ms | shortlist: 396
2192. |Iv [49 76 ] | 927 | 297 ms | 299 ms | shortlist: 1873
2193. |mF [6d 46 ] | 926 | 315 ms | 318 ms | shortlist: 2738
2194. |kO [6b 4f ] | 924 | 318 ms | 320 ms | shortlist: 901
2195. |.+ [2e 2b ] | 920 | 316 ms | 318 ms | shortlist: 521
2196. |bk [62 6b ] | 919 | 297 ms | 299 ms | shortlist: 1666
2197. |aH [61 48 ] | 916 | 314 ms | 318 ms | shortlist: 3240
2198. |YA [59 41 ] | 913 | 318 ms | 320 ms | shortlist: 1771
2199. ||. [7c 2e ] | 913 | 320 ms | 322 ms | shortlist: 811
2200. |oH [6f 48 ] | 910 | 302 ms | 305 ms | shortlist: 3936
2201. |Um [55 6d ] | 907 | 324 ms | 326 ms | shortlist: 2597
2202. |pq [70 71 ] | 906 | 320 ms | 322 ms | shortlist: 442
2203. |{' [7b 27 ] | 905 | 319 ms | 322 ms | shortlist: 985
2204. |xT [78 54 ] | 904 | 303 ms | 306 ms | shortlist: 2647
2205. |Pm [50 6d ] | 904 | 318 ms | 319 ms | shortlist: 480
2206. ||- [7c 2d ] | 901 | 314 ms | 316 ms | shortlist: 325
2207. |vg [76 67 ] | 901 | 301 ms | 304 ms | shortlist: 2754
2208. |KV [4b 56 ] | 900 | 318 ms | 320 ms | shortlist: 820
2209. |mI [6d 49 ] | 899 | 315 ms | 318 ms | shortlist: 2792
2210. |VW [56 57 ] | 896 | 319 ms | 321 ms | shortlist: 690
2211. |Pv [50 76 ] | 896 | 325 ms | 327 ms | shortlist: 814
2212. |tT [74 54 ] | 894 | 314 ms | 319 ms | shortlist: 7707
2213. |cR [63 52 ] | 893 | 318 ms | 321 ms | shortlist: 3626
2214. |MY [4d 59 ] | 893 | 320 ms | 322 ms | shortlist: 720
2215. |Ny [4e 79 ] | 893 | 315 ms | 317 ms | shortlist: 1498
2216. |qb [71 62 ] | 892 | 314 ms | 316 ms | shortlist: 692
2217. |uF [75 46 ] | 886 | 313 ms | 316 ms | shortlist: 1514
2218. |tP [74 50 ] | 879 | 315 ms | 321 ms | shortlist: 10817
2219. |DX [44 58 ] | 878 | 327 ms | 329 ms | shortlist: 889
2220. |rV [72 56 ] | 875 | 318 ms | 321 ms | shortlist: 3667
2221. |Dv [44 76 ] | 875 | 323 ms | 325 ms | shortlist: 1304
2222. |xn [78 6e ] | 874 | 320 ms | 322 ms | shortlist: 1493
2223. |Bm [42 6d ] | 873 | 317 ms | 319 ms | shortlist: 617
2224. |mP [6d 50 ] | 873 | 315 ms | 319 ms | shortlist: 4033
2225. |,, [2c 2c ] | 872 | 328 ms | 331 ms | shortlist: 1731
2226. |fg [66 67 ] | 869 | 301 ms | 305 ms | shortlist: 4567
2227. |gM [67 4d ] | 868 | 321 ms | 324 ms | shortlist: 4940
2228. |){ [29 7b ] | 866 | 324 ms | 327 ms | shortlist: 313
2229. |tL [74 4c ] | 862 | 302 ms | 307 ms | shortlist: 7574
2230. |rE [72 45 ] | 860 | 352 ms | 358 ms | shortlist: 6413
2231. |lB [6c 42 ] | 859 | 413 ms | 418 ms | shortlist: 5578
2232. |mG [6d 47 ] | 859 | 381 ms | 385 ms | shortlist: 2350
2233. |>_ [3e 5f ] | 856 | 369 ms | 372 ms | shortlist: 421
2234. |PY [50 59 ] | 851 | 370 ms | 375 ms | shortlist: 2298
2235. |nR [6e 52 ] | 851 | 367 ms | 373 ms | shortlist: 9069
2236. |~~ [7e 7e ] | 849 | 335 ms | 337 ms | shortlist: 1323
2237. |dq [64 71 ] | 848 | 303 ms | 306 ms | shortlist: 1968
2238. |sI [73 49 ] | 838 | 312 ms | 315 ms | shortlist: 3887
2239. |Zs [5a 73 ] | 836 | 320 ms | 322 ms | shortlist: 838
2240. |tF [74 46 ] | 835 | 310 ms | 315 ms | shortlist: 8419
2241. |ql [71 6c ] | 835 | 320 ms | 322 ms | shortlist: 825
2242. |// [2f 2f ] | 830 | 312 ms | 314 ms | shortlist: 254
2243. |LJ [4c 4a ] | 829 | 296 ms | 298 ms | shortlist: 488
2244. |lA [6c 41 ] | 827 | 314 ms | 318 ms | shortlist: 7360
2245. |]< [5d 3c ] | 823 | 315 ms | 317 ms | shortlist: 101
2246. |xq [78 71 ] | 820 | 292 ms | 294 ms | shortlist: 387
2247. |cg [63 67 ] | 816 | 304 ms | 307 ms | shortlist: 3278
2248. |yM [79 4d ] | 812 | 315 ms | 319 ms | shortlist: 5700
2249. |UQ [55 51 ] | 812 | 315 ms | 317 ms | shortlist: 690
2250. |{< [7b 3c ] | 810 | 306 ms | 308 ms | shortlist: 742
2251. |Nf [4e 66 ] | 808 | 292 ms | 294 ms | shortlist: 797
2252. |nV [6e 56 ] | 804 | 305 ms | 308 ms | shortlist: 5192
2253. |Lp [4c 70 ] | 802 | 309 ms | 311 ms | shortlist: 1119
2254. |Tx [54 78 ] | 802 | 310 ms | 312 ms | shortlist: 739
2255. |dO [64 4f ] | 802 | 317 ms | 320 ms | shortlist: 2511
2256. |pL [70 4c ] | 799 | 313 ms | 317 ms | shortlist: 4248
2257. |Sv [53 76 ] | 799 | 317 ms | 320 ms | shortlist: 3012
2258. |&= [26 3d ] | 798 | 311 ms | 313 ms | shortlist: 172
2259. |,[ [2c 5b ] | 794 | 290 ms | 292 ms | shortlist: 754
2260. |ZN [5a 4e ] | 793 | 291 ms | 293 ms | shortlist: 440
2261. |gp [67 70 ] | 790 | 307 ms | 311 ms | shortlist: 8097
2262. |>. [3e 2e ] | 790 | 319 ms | 321 ms | shortlist: 368
2263. |rQ [72 51 ] | 787 | 299 ms | 301 ms | shortlist: 1468
2264. |yv [79 76 ] | 785 | 313 ms | 317 ms | shortlist: 5788
2265. |sM [73 4d ] | 782 | 319 ms | 323 ms | shortlist: 6716
2266. |zv [7a 76 ] | 780 | 316 ms | 319 ms | shortlist: 1675
2267. |xO [78 4f ] | 776 | 309 ms | 311 ms | shortlist: 1133
2268. |NZ [4e 5a ] | 775 | 304 ms | 306 ms | shortlist: 699
2269. |ZD [5a 44 ] | 775 | 310 ms | 311 ms | shortlist: 540
2270. |BY [42 59 ] | 773 | 309 ms | 311 ms | shortlist: 691
2271. |gk [67 6b ] | 769 | 313 ms | 316 ms | shortlist: 5175
2272. |bB [62 42 ] | 767 | 320 ms | 322 ms | shortlist: 1362
2273. |)" [29 22 ] | 766 | 333 ms | 335 ms | shortlist: 107
2274. |Bd [42 64 ] | 766 | 371 ms | 374 ms | shortlist: 637
2275. |mJ [6d 4a ] | 765 | 370 ms | 373 ms | shortlist: 434
2276. |.[ [2e 5b ] | 764 | 370 ms | 372 ms | shortlist: 79
2277. |Ln [4c 6e ] | 762 | 317 ms | 319 ms | shortlist: 976
2278. |gL [67 4c ] | 759 | 312 ms | 316 ms | shortlist: 4866
2279. |ZP [5a 50 ] | 756 | 317 ms | 319 ms | shortlist: 429
2280. |uP [75 50 ] | 754 | 314 ms | 317 ms | shortlist: 3075
2281. |~- [7e 2d ] | 753 | 309 ms | 311 ms | shortlist: 229
2282. |>, [3e 2c ] | 752 | 292 ms | 294 ms | shortlist: 282
2283. |WV [57 56 ] | 752 | 292 ms | 295 ms | shortlist: 589
2284. |Ll [4c 6c ] | 749 | 314 ms | 316 ms | shortlist: 1485
2285. |QO [51 4f ] | 749 | 310 ms | 312 ms | shortlist: 1133
2286. |sB [73 42 ] | 744 | 306 ms | 309 ms | shortlist: 4023
2287. |JF [4a 46 ] | 743 | 317 ms | 319 ms | shortlist: 590
2288. |dL [64 4c ] | 742 | 305 ms | 309 ms | shortlist: 5481
2289. |pG [70 47 ] | 742 | 317 ms | 320 ms | shortlist: 2899
2290. |sR [73 52 ] | 740 | 315 ms | 319 ms | shortlist: 5565
2291. |sA [73 41 ] | 740 | 319 ms | 324 ms | shortlist: 6915
2292. |Sf [53 66 ] | 740 | 315 ms | 317 ms | shortlist: 1760
2293. |Ky [4b 79 ] | 740 | 310 ms | 313 ms | shortlist: 1483
2294. |Rn [52 6e ] | 738 | 312 ms | 314 ms | shortlist: 1204
2295. |gA [67 41 ] | 735 | 311 ms | 314 ms | shortlist: 3387
2296. |hS [68 53 ] | 732 | 315 ms | 319 ms | shortlist: 6573
2297. |AJ [41 4a ] | 732 | 312 ms | 314 ms | shortlist: 1014
2298. |lq [6c 71 ] | 729 | 310 ms | 312 ms | shortlist: 2039
2299. ||+ [7c 2b ] | 726 | 311 ms | 313 ms | shortlist: 298
2300. |nE [6e 45 ] | 722 | 294 ms | 298 ms | shortlist: 6995
2301. |bF [62 46 ] | 719 | 317 ms | 320 ms | shortlist: 1140
2302. |RY [52 59 ] | 718 | 312 ms | 316 ms | shortlist: 3343
2303. |Lb [4c 62 ] | 716 | 317 ms | 319 ms | shortlist: 548
2304. |JO [4a 4f ] | 714 | 309 ms | 311 ms | shortlist: 1167
2305. |nW [6e 57 ] | 713 | 311 ms | 314 ms | shortlist: 3764
2306. |yx [79 78 ] | 711 | 318 ms | 321 ms | shortlist: 1960
2307. |tq [74 71 ] | 711 | 314 ms | 316 ms | shortlist: 2181
2308. |,^ [2c 5e ] | 709 | 315 ms | 316 ms | shortlist: 415
2309. |Rm [52 6d ] | 709 | 300 ms | 302 ms | shortlist: 1531
2310. |cE [63 45 ] | 708 | 306 ms | 309 ms | shortlist: 3319
2311. |Ue [55 65 ] | 708 | 315 ms | 318 ms | shortlist: 1916
2312. |~= [7e 3d ] | 707 | 312 ms | 314 ms | shortlist: 258
2313. |OJ [4f 4a ] | 707 | 295 ms | 296 ms | shortlist: 586
2314. |xz [78 7a ] | 704 | 314 ms | 316 ms | shortlist: 326
2315. |!$ [21 24 ] | 703 | 310 ms | 312 ms | shortlist: 391
2316. |RJ [52 4a ] | 702 | 296 ms | 298 ms | shortlist: 798
2317. |JK [4a 4b ] | 701 | 308 ms | 310 ms | shortlist: 954
2318. |sE [73 45 ] | 700 | 310 ms | 313 ms | shortlist: 6278
2319. |tE [74 45 ] | 699 | 315 ms | 320 ms | shortlist: 10259
2320. |Xt [58 74 ] | 699 | 314 ms | 317 ms | shortlist: 2855
2321. |aW [61 57 ] | 697 | 309 ms | 312 ms | shortlist: 2717
2322. |][ [5d 5b ] | 695 | 311 ms | 313 ms | shortlist: 132
2323. |)! [29 21 ] | 693 | 290 ms | 292 ms | shortlist: 376
2324. |/~ [2f 7e ] | 690 | 292 ms | 294 ms | shortlist: 71
2325. |nL [6e 4c ] | 690 | 293 ms | 298 ms | shortlist: 9503
2326. |-_ [2d 5f ] | 689 | 319 ms | 321 ms | shortlist: 134
